date,replies_count,retweets_count,likes_count
2020-03-25,11,39,105
2020-03-25,20,72,77
2020-03-25,31,99,142
2020-03-25,50,122,195
2020-03-25,391,290,491
2020-03-25,53,183,581
2020-03-25,55,438,1141
2020-03-25,50,355,1364
2020-03-25,99,107,161
2020-03-25,51,82,242
2020-03-25,45,126,417
2020-03-25,83,32,71
2020-03-24,588,1090,1267
2020-03-24,40,59,159
2020-03-24,1165,1460,1511
2020-03-24,70,189,656
2020-03-24,16,37,114
2020-03-24,600,218,1808
2020-03-24,49,65,93
2020-03-24,57,207,551
2020-03-24,69,137,352
2020-03-24,42,30,80
2020-03-24,30,89,392
2020-03-24,25,32,80
2020-03-24,240,1584,2182
2020-03-24,137,1172,3686
2020-03-24,30,108,324
2020-03-24,25,60,115
2020-03-24,40,141,183
2020-03-23,31,105,159
2020-03-23,34,99,737
2020-03-23,8,43,105
2020-03-23,54,159,247
2020-03-23,26,35,88
2020-03-23,314,698,1212
2020-03-23,59,568,985
2020-03-23,10,57,181
2020-03-23,76,301,402
2020-03-23,10,27,57
2020-03-23,94,279,620
2020-03-23,23,33,56
2020-03-23,64,29,121
2020-03-23,549,1114,1544
2020-03-23,239,719,490
2020-03-23,18,46,163
2020-03-23,9,27,63
2020-03-22,351,97,358
2020-03-22,2652,522,1948
2020-03-22,29,142,494
2020-03-22,79,640,1827
2020-03-22,34,299,948
2020-03-22,21,83,470
2020-03-22,5,38,75
2020-03-22,12,16,79
2020-03-22,32,77,179
2020-03-22,39,71,91
2020-03-22,31,56,105
2020-03-22,31,81,250
2020-03-22,78,96,618
2020-03-22,75,79,190
2020-03-22,75,88,142
2020-03-22,20,26,102
2020-03-22,119,590,1092
2020-03-22,4,29,60
2020-03-22,62,54,191
2020-03-22,30,128,556
2020-03-22,2556,184,669
2020-03-22,158,186,375
2020-03-22,4,32,65
2020-03-21,8,54,120
2020-03-21,14,65,222
2020-03-21,28,177,719
2020-03-21,14,59,88
2020-03-21,56,238,1100
2020-03-21,10,69,282
2020-03-21,12,52,71
2020-03-21,45,118,155
2020-03-21,54,135,228
2020-03-21,75,99,114
2020-03-21,4,23,84
2020-03-21,27,127,431
2020-03-21,16,80,291
2020-03-21,41,43,68
2020-03-21,19,93,424
2020-03-21,14,25,117
2020-03-21,57,33,90
2020-03-21,103,83,154
2020-03-21,39,145,452
2020-03-21,40,78,112
2020-03-21,27,20,59
2020-03-21,82,55,124
2020-03-21,29,119,325
2020-03-21,84,440,715
2020-03-21,27,55,234
2020-03-21,19,63,217
2020-03-21,16,41,131
2020-03-21,16,107,438
2020-03-20,343,2113,4057
2020-03-20,17,28,96
2020-03-20,22,19,54
2020-03-20,235,206,218
2020-03-20,6,33,56
2020-03-20,82,138,227
2020-03-20,9,45,172
2020-03-20,21,131,602
2020-03-20,74,50,152
2020-03-20,44,145,405
2020-03-20,8,10,51
2020-03-20,292,2244,4658
2020-03-20,21,69,125
2020-03-20,48,134,415
2020-03-20,20,101,408
2020-03-20,677,2029,4049
2020-03-20,63,17,40
2020-03-20,27,60,116
2020-03-20,796,117,306
2020-03-20,39,188,637
2020-03-20,25,112,142
2020-03-20,20,58,191
2020-03-20,22,49,111
2020-03-20,66,97,498
2020-03-20,313,454,1774
2020-03-20,12,38,174
2020-03-20,29,80,461
2020-03-20,9,45,178
2020-03-20,64,316,1019
2020-03-20,18,36,115
2020-03-20,9,21,68
2020-03-20,6,53,134
2020-03-20,89,113,227
2020-03-20,131,749,1500
2020-03-20,34,73,79
2020-03-20,6,48,73
2020-03-20,17,191,622
2020-03-20,22,108,290
2020-03-20,1963,116,284
2020-03-20,11,31,69
2020-03-20,36,121,431
2020-03-20,10,25,64
2020-03-19,71,690,2039
2020-03-19,135,140,383
2020-03-19,38,186,392
2020-03-19,11,77,309
2020-03-19,1210,206,334
2020-03-19,24,25,56
2020-03-19,141,637,2460
2020-03-19,13,75,186
2020-03-19,28,21,42
2020-03-19,45,13,70
2020-03-19,28,45,71
2020-03-19,6,26,87
2020-03-19,306,2312,6334
2020-03-19,28,39,181
2020-03-19,251,126,400
2020-03-19,53,168,359
2020-03-19,8,22,84
2020-03-19,78,323,900
2020-03-19,16,91,116
2020-03-19,10,27,116
2020-03-19,12,88,305
2020-03-19,6,34,72
2020-03-19,9,33,193
2020-03-18,68,409,1084
2020-03-18,23,129,466
2020-03-18,17,82,331
2020-03-18,597,68,195
2020-03-18,13,34,72
2020-03-18,7,32,64
